Which of the four necessary conditions for deadlock is explicitly mentioned as the most practical to eliminate in a deadlock prevention strategy?,Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource preemption,D,The text specifies 'Practical prevention: eliminate circular wait.'
Which algorithm is specifically mentioned as being used for deadlock avoidance?,"First-Come, First-Served (FCFS) algorithm",Round Robin (RR) algorithm,Banker's algorithm,Priority Scheduling algorithm,Least Recently Used (LRU) algorithm,C,Deadlock avoidance is implemented using the 'banker's algorithm'.
The core principle guiding resource allocation in deadlock avoidance is to:,Allow processes to hold resources indefinitely until explicitly released.,Grant resource requests only if doing so will not lead the system into an unsafe state.,Preempt resources from any process that has been waiting for a resource for a prolonged period.,Immediately terminate any process identified as being part of a circular wait.,Always grant resource requests to maximize system throughput and resource utilization.,B,Deadlock avoidance involves not granting resources if doing so 'leads to unsafe state'.
What is the primary function of a deadlock detection algorithm?,To prevent any of the four necessary deadlock conditions from occurring in the first place.,To dynamically allocate resources in a way that avoids entering an unsafe state.,To evaluate processes and resources on a running system to identify if a deadlocked state currently exists.,To recover from a deadlock by automatically aborting all involved processes.,To ensure mutual exclusion for all critical resources in the system.,C,Deadlock detection involves an 'algorithm evaluates processes/resources on running system to find deadlocked state'.
Which of the following is a direct method for deadlock recovery?,Implementing a strict preemption policy for all resources.,Continuously checking for safe states using the Banker's algorithm.,Aborting one process that is part of the circular wait condition.,Allowing processes to complete their execution regardless of their state.,Increasing the number of available resources dynamically.,C,One recovery method listed is 'Abort one process in circular wait'.
"In addition to aborting processes, what is another method of deadlock recovery mentioned?","Granting all pending resource requests immediately, even if it leads to an unsafe state.",Disabling mutual exclusion for all resources system-wide.,Preempting resources that have been assigned to a deadlocked process.,Restarting the entire operating system to clear all resource allocations.,Delaying all new process creations until the system becomes idle.,C,The other recovery method listed is 'Preempt resources assigned to deadlocked process'.
Which of the following is true about modern computer systems regarding memory management?,They can only maintain one process in memory at a time.,Memory-management schemes are universal and do not vary.,Most memory management algorithms require specific software support only.,They maintain several processes concurrently in memory.,Memory management is solely handled by the user applications.,D,Modern systems are designed to maintain several processes in memory concurrently to improve CPU utilization and response speed.
What improves CPU utilization and response speed in a modern operating system?,Reducing the number of processes in memory.,Strictly limiting access to main memory.,"CPU Scheduling, which requires keeping many processes in memory.",Disabling hardware support for memory management.,Using only static linking for all programs.,C,"CPU Scheduling improves CPU utilization and response speed, and this requires keeping many processes in memory, necessitating memory sharing."
Which two general-purpose storage locations can the CPU access directly?,Hard disk and solid-state drive.,Main memory and registers.,Cache and external USB drives.,Network storage and CD-ROM.,Optical drives and magnetic tapes.,B,The CPU can only access instructions and data directly from main memory and registers.
How do access times for registers and main memory compare?,"Main memory is accessible within one CPU clock cycle, while registers take many cycles.",Registers and main memory have identical access times.,"Registers are accessible within one CPU clock cycle, while main memory may take many CPU cycles.",Access to main memory is faster than registers due to the memory bus.,Registers are slower than main memory because they are on the CPU chip.,C,"Registers are much faster, accessible within one CPU clock cycle, while main memory access via the memory bus can take many CPU cycles."
What is a 'stall' in the context of CPU operation?,A condition where the CPU runs at maximum speed.,"A state where the CPU is waiting for data from main memory, delaying execution.",An error that causes the CPU to halt permanently.,A process of transferring data between the CPU and registers.,A temporary increase in CPU clock speed to enhance performance.,B,"A 'stall' occurs when the CPU is forced to wait for data, typically from main memory, which delays its execution."
"What is the primary remedy for a CPU stall, and how is it managed?",Increasing the CPU clock speed; managed by the operating system.,Adding more main memory; managed by user programs.,Adding a fast memory called 'cache' between the CPU and main memory; managed automatically by hardware.,Implementing dynamic loading; managed by the application.,Using a faster memory bus; managed by the OS through privileged instructions.,C,"The remedy for a CPU stall is to add a fast memory called 'cache' between the CPU and main memory, and cache management is typically handled automatically by hardware with no OS control."
Why is memory protection necessary in a modern operating system?,To prevent unauthorized access to the CPU's registers.,To ensure that user processes can modify the operating system's code directly.,To protect the operating system from user processes and user processes from each other.,To allow all processes to share the same memory space without any restrictions.,To slow down memory access for security reasons.,C,"Memory protection is crucial for correct operation, protecting the OS from accidental or deliberate modification by user processes, and protecting user processes from each other."
How is memory protection typically implemented at the hardware level?,Through software-only checks by the operating system.,By assigning unique identifiers to each byte of memory.,Using a base register to store the smallest legal physical address and a limit register to store the size of the range.,By encrypting all memory contents to prevent unauthorized access.,By physically separating memory modules for different processes.,C,Memory protection is implemented by hardware using a base register to define the smallest legal physical memory address and a limit register to define the size of the legal address range.
What is the function of a base register in memory protection?,It defines the maximum legal physical memory address.,It stores the size of the memory region allocated to a process.,"It holds the starting address of an address space, representing the smallest legal physical memory address for a process.",It's used to store the last accessed memory address.,It manages the cache memory.,C,"The base register is a CPU register that holds the starting address of an address space, defining the smallest legal physical memory address for a process."
"What happens if a CPU, in user mode, attempts to access a memory address outside the range defined by its base and limit registers?",The access is silently redirected to a safe memory area.,"The operation completes successfully, but a warning is logged.",The CPU automatically adjusts the base and limit registers.,"A trap is generated to the operating system, indicating a fatal error.",The process is paused until the user manually corrects the address.,D,"An attempt to access memory outside the legal range defined by the base and limit registers results in a trap to the operating system, which treats it as a fatal error."
"Who is responsible for loading the base and limit registers, and what kind of instruction is used?",Any user process using a standard instruction.,The CPU hardware automatically during boot-up.,The operating system using a privileged instruction while in kernel mode.,The compiler during program compilation.,The linker/loader during program loading.,C,"The base and limit registers can only be loaded by the operating system using a privileged instruction while in kernel mode, ensuring proper memory protection."
Which of the following describes the sequence of address binding in a user program before execution?,Relocatable to symbolic to absolute.,Absolute to relocatable to symbolic.,Symbolic to absolute to relocatable.,Symbolic to relocatable to absolute.,Physical to logical to virtual.,D,"Addresses are initially symbolic in the source program, then the compiler binds them to relocatable addresses, and finally, the linker/loader binds relocatable addresses to absolute addresses."
What is 'binding' in the context of address management?,The process of compiling source code into an executable.,"The act of tying together different address spaces, such as symbolic to relocatable or relocatable to absolute.",The encryption of memory addresses for security.,The allocation of physical memory to a process.,The operation of moving data between cache and main memory.,B,"Binding refers to the process of tying together or mapping addresses from one address space to another, for example, from symbolic to relocatable or relocatable to absolute."
"Under what condition is 'absolute code' generated, and what type of address binding does it represent?",When the process can move during execution; execution-time binding.,When the process location is unknown at compile time; load-time binding.,When the process location is known at compile time; compile-time binding.,When dynamic loading is used; run-time binding.,When a relocation register is used; logical address binding.,C,"Absolute code is generated at compile time if the process's location in memory is known beforehand, representing compile-time binding."
When is 'relocatable code' typically generated?,Only when dynamic linking is employed.,If the process location in memory is unknown at compile time.,If the process location is fixed at compile time.,When the program is too large to fit in physical memory.,During the execution-time binding process.,B,Relocatable code is generated by the compiler if the process's location in main memory is not known until load time.
What is 'execution-time binding' used for?,When the program's memory location is fixed at compile time.,When the program's memory location is fixed at load time.,When the process can be moved in memory during its execution.,When static linking is preferred over dynamic linking.,When the program uses only registers for data storage.,C,"Execution-time binding is employed when the process can be moved around in memory during its execution, delaying the binding until run time."
What is the key difference between a logical address and a physical address?,"A logical address is seen by the memory unit, while a physical address is generated by the CPU.","A logical address is specific to the hardware, while a physical address is software-defined.",A logical address is generated by the CPU and translated before use; a physical address is the actual location in memory.,Logical and physical addresses are always identical in modern systems.,"A logical address refers to disk storage, while a physical address refers to main memory.",C,"A logical address is an address generated by the CPU, which is then translated by hardware to a physical address, which is the actual location in main memory."
"In the context of address binding, when do logical and physical addresses differ?","Always, as a fundamental principle of memory management.",Only when compile-time binding is used.,When execution-time binding is employed.,Only when load-time binding is used.,They never differ; they are just different names for the same thing.,C,"Logical and physical addresses differ when execution-time binding is used, meaning the process can be moved during execution, requiring run-time translation."
What is a 'virtual address' a synonym for?,Physical address.,Absolute address.,Logical address.,Relocatable address.,Symbolic address.,C,A logical address is also commonly referred to as a virtual address.
What hardware component is responsible for run-time mapping of virtual to physical addresses?,The CPU's arithmetic logic unit (ALU).,The hard disk controller.,The memory-management unit (MMU).,The graphics processing unit (GPU).,The network interface card (NIC).,C,The memory-management unit (MMU) is the hardware component responsible for translating logical (virtual) addresses to physical addresses at run time.
"In a simple MMU scheme, what is added to every address generated by a user process to create the physical address?",The value in the limit register.,The value in the program counter.,The value in the instruction register.,The value in the relocation register.,The base address of the operating system.,D,"In a simple MMU scheme, the value in the relocation register (a generalization of the base register) is added to every logical address generated by the user process to produce the physical address."
"From the perspective of a user program, what type of addresses does it typically deal with?",Only physical addresses directly.,"Real physical addresses, which it generates and accesses.","Logical addresses, with the memory-mapping hardware converting them to physical addresses.","Relocatable addresses, which are then manually converted to physical addresses.","Only symbolic addresses, without any direct interaction with memory locations.",C,A user program typically deals with logical addresses; it never accesses real physical addresses directly. The memory-mapping hardware (MMU) converts these logical addresses to physical ones.
What is 'dynamic loading' and what is its primary advantage?,"Loading the entire program into memory at process start, limiting process size.","Loading program routines only when they are called, improving memory-space utilization.",Loading data from a network drive instead of local storage.,The process of updating program code while it is running.,Loading system libraries at compile time to create a single executable.,B,"Dynamic loading means that a routine is not loaded until it is called. Its advantage is better memory-space utilization because routines are loaded only when needed, especially useful for large programs with infrequently used code."
Does dynamic loading typically require special operating system support?,"Yes, it is entirely managed by the OS.","No, it is primarily the responsibility of the user program.","Only for large programs, otherwise it's user responsibility.","It depends on the type of CPU, not the OS.","It requires special hardware, not OS support.",B,"Dynamic loading generally does not require any special operating system support; it is the responsibility of the user program to implement it, though the OS may provide library routines to help."
What are Dynamically Linked Libraries (DLLs) and when are they linked to user programs?,System libraries combined with user programs by the loader at compile time.,User-defined libraries that are linked manually by the developer.,"System libraries that are linked to user programs at run time, with linking postponed until execution.",Obsolete libraries no longer used in modern systems.,Libraries stored on a network drive and accessed remotely.,C,"Dynamically Linked Libraries (DLLs) are system libraries that are linked to user programs at run time, meaning the linking process is postponed until execution time."
What is a major advantage of using Dynamically Linked Libraries (DLLs) over static linking?,DLLs always result in larger executable file sizes.,DLLs provide better debugging capabilities for individual programs.,"DLLs allow system libraries to be shared among multiple processes, saving main memory.",Static linking offers better performance due to faster loading times.,DLLs make programs less portable across different operating systems.,C,"A significant advantage of DLLs (also known as shared libraries) is that they can be loaded once into memory and shared by multiple processes, which saves main memory space compared to static linking where each program has its own copy."
How do Dynamically Linked Libraries (DLLs) typically handle library updates and incompatible versions?,All programs must be recompiled and relinked manually when a DLL is updated.,"DLLs ignore version information, leading to potential crashes.","Programs use version information to ensure compatibility, and multiple versions of a library can be loaded concurrently.",DLLs are never updated once released to prevent compatibility issues.,Only programs compiled with the old library version can use the updated DLL.,C,"DLLs use version information to prevent incompatibilities. Multiple versions of a library can be loaded, and programs will use the version they were linked with. New versions only affect programs compiled with them, while older programs continue using older versions."
What is 'static linking'?,Linking that occurs only at execution time.,The process where system libraries are loaded dynamically when a routine is called.,A linking method where system libraries are combined by the loader into the binary program image.,A technique to move programs in memory during execution.,A method of memory management that uses a relocation register.,C,"Static linking is a linking method where system libraries are treated like object modules and combined by the loader into the final binary program image, meaning they become part of the executable file."
Does dynamic linking and the use of shared libraries generally require operating system help?,"No, it's entirely managed by the application program.","Yes, especially if processes are protected and need to access shared memory addresses.","Only for single-user systems, not multi-user.",Only if there is no cache memory present.,It depends on the amount of physical memory available.,B,"Dynamic linking and shared libraries generally require OS help, particularly if processes are protected, as the OS needs to check if a routine is already in another process's memory and allow multiple processes to access the same addresses."
"Which term describes a CPU state where it is waiting for data from main memory, causing delays in execution?",Cache hit,Bind,Stall,Trap,Relocation,C,"A 'stall' is defined as a CPU state when the CPU is waiting for data from main memory, which delays execution."
What is a 'cache' used for in a computer system?,To permanently store large datasets for archiving.,As a temporary copy of data in a reserved memory area to improve performance.,To convert logical addresses to physical addresses.,To manage network traffic between devices.,To perform arithmetic operations very quickly.,B,"A 'cache' is a temporary copy of data in a reserved memory area, strategically placed (like between CPU and main memory) to improve performance by reducing access times."
"In contiguous memory allocation, what is the fundamental characteristic of how each process is stored in main memory?",Each process is divided into multiple non-contiguous segments.,"Each process resides in a single, unbroken section of memory.","Processes are stored in fixed-size blocks, regardless of their actual size.","Memory is dynamically allocated to processes as needed, without fixed partitions.",Processes share a single memory partition to maximize utilization.,B,Contiguous memory allocation is defined as a method where each process is in a single contiguous memory section.
Main memory in a system using contiguous memory allocation is typically divided into two partitions. What do these two partitions accommodate?,"One for user data, one for system files.","One for active processes, one for swapped-out processes.","One for the operating system, one for user processes.","One for kernel modules, one for device drivers.","One for read-only memory, one for read-write memory.",C,"The text states: 'Memory usually divided into two partitions: one for OS, one for user processes.'"
"In many modern operating systems, including Linux and Windows, where is the operating system typically accommodated within main memory?",In low memory.,In high memory.,In the middle of user processes.,Dynamically partitioned across all memory.,Swapped in and out as needed.,B,"The text specifies: 'OS can be in low or high memory (many OS, including Linux/Windows, use high memory).'"
What is the primary goal of memory protection in a contiguous memory allocation scheme?,To optimize memory access speed.,To prevent a process from accessing memory that does not belong to it.,To allow dynamic resizing of memory partitions.,To facilitate efficient context switching between processes.,To ensure all memory is fully utilized at all times.,B,Memory protection's purpose is to 'Prevent process from accessing unowned memory.'
Which two registers are combined to implement memory protection in a system using contiguous memory allocation?,Program Counter and Stack Pointer.,Instruction Register and Memory Buffer Register.,Relocation Register and Limit Register.,Base Register and Index Register.,Segment Register and Offset Register.,C,Memory protection is implemented by combining a 'relocation register (smallest physical address) and limit register (range of logical addresses).'
"In the context of memory protection, what information does the 'relocation register' hold?",The largest physical address a process can access.,The range of logical addresses for a process.,The smallest physical address where a process's memory segment begins.,The current size of the operating system.,The address of the next instruction to be executed.,C,The relocation register stores the 'smallest physical address'.
How does the Memory Management Unit (MMU) dynamically map a logical address to a physical address using the relocation-register scheme?,It subtracts the limit register value from the logical address.,It multiplies the logical address by the relocation register value.,It adds the relocation register value to the logical address.,It divides the logical address by the limit register value.,It uses a lookup table to find the corresponding physical address.,C,The MMU maps logical addresses dynamically by 'adding relocation register value'.
When are the relocation and limit registers updated in a system utilizing this memory protection scheme?,Once at system startup and remain fixed.,Periodically by the operating system kernel.,During every CPU instruction fetch.,By the CPU scheduler during each context switch.,Only when a new process is loaded into memory.,D,The 'CPU scheduler loads relocation and limit registers during context switch'.
A significant benefit of the relocation-register scheme is its ability to allow what regarding the operating system?,For the OS to run entirely from read-only memory.,For the OS to be swapped out to disk when not in use.,For the OS size to change dynamically.,For the OS to reside in low memory exclusively.,For the OS to share memory partitions with user processes freely.,C,The 'Relocation-register scheme allows dynamic OS size changes'.
Which of the following is characteristic of the 'variable-partition' memory-allocation scheme?,Memory is divided into fixed-size partitions beforehand.,Each memory partition contains exactly one process.,Processes can occupy multiple non-contiguous partitions.,Only one process can reside in memory at a time.,The size of partitions is determined by the largest process.,B,The definition states: 'Each partition contains exactly one process (variable-partition scheme).'
"In a variable-partition memory allocation scheme, what is a 'hole'?",A section of memory reserved for the operating system.,A contiguous section of unused memory available for allocation.,"A small, fixed-size block of memory allocated to a process.",An area of memory currently being used by a terminated process.,A buffer used for inter-process communication.,B,A 'hole' is defined as 'a contiguous section of unused memory'.
What is the initial state of memory available for user processes in a variable-partition scheme?,It is completely occupied by a dummy process.,"It contains many small, scattered holes.","It consists of a single large block, known as a 'hole'.",It is divided into a predetermined number of fixed-size partitions.,It is entirely allocated to the operating system.,C,"Initially: 'all memory available for user processes, one large block (hole).'"
The challenge of satisfying a memory request of a given size from a list of free holes is an instance of what problem?,The producer-consumer problem.,The synchronization problem.,The dynamic storage-allocation problem.,The critical section problem.,The dining philosophers problem.,C,The text states: 'This procedure: instance of dynamic storage-allocation problem.'
Which memory allocation strategy involves allocating the first hole in the list that is large enough to satisfy the memory request?,Best-fit,Worst-fit,First-fit,Next-fit,Optimal-fit,C,First-fit is defined as: 'Allocate first hole big enough.'
"Which memory allocation strategy searches the entire list of free holes to find the smallest hole that is large enough for the request, often resulting in the smallest leftover hole?",First-fit,Worst-fit,Best-fit,Round-robin,Least-fit,C,Best-fit is defined as: 'Allocate smallest hole big enough. ... Produces smallest leftover hole.'
The 'Worst-fit' memory allocation strategy is characterized by selecting which type of hole for allocation?,The smallest hole that is big enough.,"The first available hole, regardless of size.",The hole that has been free for the longest time.,The largest available hole.,The hole closest to the operating system's memory partition.,D,Worst-fit is defined as: 'Allocate largest hole.'
"According to simulations, which memory allocation strategies are generally considered better than 'worst-fit' in terms of decreasing time and storage utilization?",Only First-fit.,Only Best-fit.,Both First-fit and Best-fit.,Random-fit and Next-fit.,All three strategies perform similarly.,C,"Simulations show: 'first-fit and best-fit better than worst-fit (decreasing time, storage utilization).'"
"Regarding storage utilization, what is the comparative performance between 'first-fit' and 'best-fit' strategies?",Best-fit is always superior for storage utilization.,First-fit is always superior for storage utilization.,"Neither is clearly better for storage utilization, but first-fit is generally faster.",Both strategies result in identical storage utilization.,Storage utilization is not a relevant metric for these strategies.,C,"'Neither first-fit nor best-fit clearly better for storage utilization, but first-fit generally faster.'"
"Which type of memory fragmentation occurs when there is enough total free memory to satisfy a request, but it is broken into many small, non-contiguous pieces?",Internal fragmentation.,Paging fragmentation.,External fragmentation.,Compaction fragmentation.,Process fragmentation.,C,"External fragmentation is defined as: 'enough total memory, but spaces not contiguous (storage fragmented).'"
Both the 'First-fit' and 'Best-fit' memory allocation strategies are known to suffer from which specific problem?,Internal fragmentation.,Excessive context switching.,External fragmentation.,Memory leaks.,Thrashing.,C,'First-fit and best-fit suffer from external fragmentation.'
What is 'internal fragmentation' in the context of memory management?,Memory that is free but cannot be allocated due to being too small.,Memory that is wasted between different processes.,Unused memory located within an allocated memory partition.,Memory that is used by the operating system for its own overhead.,The process of breaking down a large memory block into smaller ones.,C,Internal fragmentation is defined as: 'unused memory internal to a partition.'
Internal fragmentation typically occurs under which condition?,When memory is compacted to combine free space.,When the allocated memory block is slightly larger than the requested memory.,When a process attempts to access memory outside its allocated range.,When the system runs out of free memory altogether.,When processes are frequently swapped in and out of memory.,B,"It 'Occurs when allocated memory slightly larger than requested (e.g., fixed-sized blocks).'"
What is the primary solution proposed to address the problem of external fragmentation?,Increasing the total amount of physical memory.,Using a fixed-partition allocation scheme.,Implementing a compaction process.,Reducing the number of concurrent user processes.,Employing virtual memory techniques like swapping.,C,The 'Solution to external fragmentation: compaction.'
What is the main goal of 'compaction' in memory management?,To reduce the overall memory footprint of the operating system.,"To shuffle memory contents to consolidate all free memory into one large, contiguous block.",To reallocate memory to processes based on their priority.,To convert internal fragmentation into external fragmentation.,To identify and remove corrupted memory blocks.,B,"Compaction's 'Goal: shuffle memory contents, place all free memory together in one large block.'"
Compaction is only possible if what characteristic of memory relocation is present?,If relocation is static (assembly or load time).,If relocation is dynamic (execution time).,If memory is physically non-contiguous.,If the system uses fixed-size memory blocks.,If the operating system runs in low memory.,B,Compaction is 'Possible only if relocation dynamic (execution time).'
"The '50-percent rule' in the context of memory fragmentation, particularly with first-fit, suggests what outcome?",Fifty percent of memory requests will be denied due to lack of space.,Fifty percent of the allocated memory blocks are wasted.,Approximately one-third of memory may become unusable due to fragmentation.,Memory utilization will never exceed 50 percent.,Processes will only ever use 50% of their allocated memory.,C,The '50-percent rule' states: 'one-third of memory unusable.'
"What alternative solution to external fragmentation allows a process's logical address space to be noncontiguous, enabling it to be allocated physical memory wherever available?",Compaction.,The variable-partition scheme.,The best-fit allocation strategy.,Paging.,Fixed-size partitions.,D,Another solution to external fragmentation is to 'permit noncontiguous logical address space. ... Strategy used in paging'.
Which memory-management technique is described as the 'most common' and allows processes to be allocated physical memory in a noncontiguous manner?,Contiguous memory allocation.,Variable-partition scheme.,Compaction.,Paging.,Segmentation.,D,Paging is described as the 'most common memory-management technique' and allows noncontiguous physical memory allocation.
Which of the following best defines 'Paging' in the context of memory management?,A scheme that allocates contiguous physical memory blocks to processes.,A method to compress logical memory into smaller physical spaces.,A memory-management scheme that allows a process's physical address space to be noncontiguous.,A technique primarily used to speed up disk I/O operations.,A system for encrypting memory contents to enhance security.,C,"Paging is a memory-management scheme specifically designed to allow the physical address space of a process to be noncontiguous, which helps in avoiding external fragmentation."
What is one primary advantage of using Paging for memory management?,It eliminates internal fragmentation completely.,It guarantees faster CPU clock speeds.,It avoids external fragmentation and compaction issues.,It simplifies the physical memory layout for contiguous allocation.,It reduces the need for hardware support in memory translation.,C,"Paging is beneficial because it avoids external fragmentation, a common problem in contiguous memory allocation, and thus eliminates the need for compaction."
"In paging, what are the fixed-sized blocks of physical memory called?",Pages,Segments,Clusters,Frames,Blocks,D,"Physical memory is broken into fixed-sized blocks known as frames, while logical memory is broken into same-sized blocks called pages."
What are the two main parts into which a CPU-generated logical address is divided in a paged memory system?,Segment number and offset,Base address and limit register,Page number and page offset,Frame number and frame offset,Process ID and memory address,C,A CPU-generated logical address in a paged system is divided into a page number (p) and a page offset (d).
What is the primary function of the 'page table' in a paged memory system?,To store the contents of each logical page.,To record which processes are currently running.,To map logical page numbers to physical frame numbers.,To manage disk space allocation for backing store.,To store CPU register values for context switching.,C,The page table is a per-process data structure that contains the base address (or frame number) of each frame in physical memory corresponding to a logical page number.
"If a logical address space is $2^m$ bytes and the page size is $2^n$ bytes, how are the page number and page offset determined?",Page number: low-order $n$ bits; Page offset: high-order $m-n$ bits.,Page number: high-order $m-n$ bits; Page offset: low-order $n$ bits.,Page number: $m$ bits; Page offset: $n$ bits.,Page number: low-order $m-n$ bits; Page offset: high-order $n$ bits.,Page number: $n$ bits; Page offset: $m-n$ bits.,B,"For a logical address space of $2^m$ bytes and a page size of $2^n$ bytes, the high-order $m-n$ bits represent the page number, and the low-order $n$ bits represent the page offset."
What type of fragmentation is generally associated with paging?,External fragmentation only,Both external and internal fragmentation,Internal fragmentation only,No fragmentation,Contiguous fragmentation,C,"Paging avoids external fragmentation because any free frame can be allocated. However, it may result in internal fragmentation if the last frame allocated to a process is not completely filled."
What is the average internal fragmentation per process in a paged system?,One full page,No internal fragmentation,One-quarter page,One-half page,Varies significantly with no average,D,"The average internal fragmentation is approximately one-half page per process, as the last page may be partially used."
Which of the following statements about page size is generally true?,Smaller page sizes increase internal fragmentation.,Larger page sizes improve disk I/O efficiency.,Page sizes are typically not powers of 2.,Page sizes have decreased over time.,The optimal page size is always 1 KB.,B,"While smaller page sizes reduce internal fragmentation, larger page sizes reduce overhead per page-table entry and make disk I/O more efficient with larger data transfers."
What is the function of the 'frame table' maintained by the operating system?,It maps logical addresses to physical addresses for all processes.,It stores CPU register values during context switches.,It tracks the allocation status of each physical page frame (free/allocated) and which process/page it belongs to.,It contains the page tables for all active processes.,It caches frequently accessed page table entries.,C,"The frame table is a system-wide data structure with one entry per physical page frame, indicating whether the frame is free or allocated, and if allocated, to which process and page."
"When page tables are kept in main memory, what CPU register is used to point to the base of the current process's page table?",Instruction Pointer (IP),Stack Pointer (SP),Page-Table Base Register (PTBR),Memory Data Register (MDR),Program Counter (PC),C,"When the page table is stored in main memory, the Page-Table Base Register (PTBR) holds the base address of the current page table."
What is the primary drawback of storing page tables in main memory without additional hardware support?,Increased internal fragmentation.,Slower memory access times due to two memory accesses for each data access.,Inability to support shared pages.,Higher CPU utilization for page table management.,Elimination of dynamic relocation.,B,"Storing the page table in main memory means that accessing a data item requires two memory accesses: one to fetch the page-table entry and another to fetch the actual data, effectively doubling memory access time."
What is a 'Translation Look-aside Buffer' (TLB) primarily used for?,Buffering disk I/O operations.,Caching frequently used instructions.,"A small, fast-lookup hardware cache for page table entries.",Managing the queue of processes waiting for CPU time.,Translating assembly code into machine code.,C,"The TLB is a special, small, fast-lookup hardware cache designed to speed up address translation by caching a subset of the page table entries."
What happens during a 'TLB miss' when translating a logical address?,The system immediately generates a memory protection fault.,The CPU fetches the frame number directly from main memory without using the page table.,A memory reference is made to the page table in main memory to obtain the frame number.,The process is immediately swapped out to backing store.,The TLB automatically updates its contents from disk.,C,"If a page number is not found in the TLB (a TLB miss), a memory reference must be made to the page table in main memory to retrieve the corresponding frame number."
What is an 'Address-Space Identifier' (ASID) in a TLB entry used for?,To specify the size of the logical address space.,To uniquely identify a process and allow the TLB to contain entries for multiple processes simultaneously.,To indicate whether a page is valid or invalid.,To determine the priority of a process for TLB access.,To mark a TLB entry as 'wired down'.,B,"An ASID uniquely identifies the process that owns a TLB entry, allowing the TLB to hold translations for multiple processes concurrently without flushing on every context switch if the ASID matches."
"If a TLB does not use ASIDs, what must happen on every context switch?",The TLB must be expanded to accommodate new entries.,The TLB must be 'flushed' (erased) to prevent incorrect translations.,The operating system must rebuild the page table from scratch.,The CPU must halt all memory access until the TLB is manually reloaded.,All pages for the outgoing process must be written to disk.,B,"If a TLB does not store ASIDs, it must be flushed on every context switch to ensure that the next process does not use old, incorrect translation information from the previous process."
What is the 'hit ratio' in the context of a TLB?,The percentage of processes that use the TLB.,The total number of entries a TLB can hold.,The percentage of times a page number is found in the TLB.,The ratio of TLB size to main memory size.,The frequency of TLB flush operations.,C,"The hit ratio is the percentage of times that the requested page number is found in the TLB, indicating the effectiveness of the cache."
"Consider a system with a memory access time of 10 ns. If the TLB hit ratio is 80%, and a TLB miss adds an extra 10 ns (for page table lookup in main memory), what is the effective memory-access time?",10 ns,12 ns,14 ns,18 ns,20 ns,B,"Effective Memory-Access Time = (Hit Ratio * TLB Access Time) + (Miss Ratio * (TLB Access Time + Page Table Access Time)). Given 10 ns for memory access (which is also TLB access on a hit, and page table access on a miss), and a 80% hit ratio: (0.80 * 10 ns) + (0.20 * (10 ns + 10 ns)) = (0.80 * 10 ns) + (0.20 * 20 ns) = 8 ns + 4 ns = 12 ns."
How is memory protection implemented in a paged environment?,By encrypting all memory contents.,By storing protection bits in the CPU's general-purpose registers.,"By assigning protection bits to each frame in the page table, checked on every memory reference.",By requiring user confirmation for every memory write operation.,By physically separating user and kernel memory with hardware walls.,C,"Memory protection in a paged environment is achieved by associating protection bits (e.g., read-write, read-only, execute-only) with each frame entry in the page table, which are checked during the address translation process."
What is the purpose of the 'valid-invalid' bit in a page table entry?,To indicate if the page has been modified since it was loaded.,To mark whether the page is currently in physical memory or on disk.,To specify if the page is part of the process's legal logical address space or not.,To denote if the page is shared among multiple processes.,To control the caching policy for the specific page.,C,The valid-invalid bit indicates whether the corresponding page is a legal page within the process's logical address space. An attempt to access a page marked invalid results in a trap to the OS.
What is 'reentrant code' and why is it important for shared pages?,Code that can be loaded into memory multiple times for performance.,"Code that modifies itself during execution, ensuring uniqueness.","Non-self-modifying code that can be executed simultaneously by multiple processes, allowing memory sharing.",Code that automatically reconfigures its page table entries.,Code specifically designed for single-process execution to avoid conflicts.,C,"Reentrant code is non-self-modifying, meaning it does not change during execution. This property allows multiple processes to execute the same copy of the code simultaneously, making it suitable for sharing in a paged environment."
"In a system with shared pages, what typically happens if 40 processes all need to use the standard C library (libc)?",Each process loads its own full copy of libc into physical memory.,"Only one copy of libc is loaded into physical memory, and all processes' page tables map to it.",The operating system prevents processes from using libc simultaneously.,Libc is converted into a non-reentrant form for security.,Libc is stored exclusively in the TLB for fast access.,B,"If libc is reentrant code, only one copy needs to be loaded into physical memory. The page tables for all user processes can then map their logical pages to this single shared physical copy, resulting in significant memory savings."
What is the purpose of the 'page-table length register' (PTLR)?,To store the number of physical frames available in the system.,To indicate the size of the current process's page table.,To count the number of TLB misses.,To define the maximum allowable page size.,To track the total number of logical addresses generated by a process.,B,"The page-table length register (PTLR) indicates the size of the page table for the current process, which can be checked against a logical address to verify it falls within the valid range."
Which of the following is true regarding the impact of paging on context-switch time?,Paging significantly reduces context-switch time due to simpler memory management.,Paging has no impact on context-switch time.,Paging increases context-switch time because the OS needs to reload the hardware page table and potentially flush the TLB.,Paging only affects context-switch time if page tables are stored in dedicated hardware registers.,Paging decreases context-switch time because processes share page tables.,C,"Paging generally increases context-switch time because the CPU dispatcher must reload the hardware page table (e.g., PTBR) for the new process and, if ASIDs are not used, flush the TLB."
